user,num_logins,avg_login_hour,unique_pcs,num_files_accessed_file,num_files_to_removable_file,num_files_from_removable_file,unique_files_file,avg_content_length_file,num_emails_sent_email,avg_num_recipients_email,pct_emails_with_attachment_email,avg_content_length_email,avg_size_email,num_decoy_files_accessed_decoy,pct_decoy_files_accessed_decoy,anomaly,anomaly_score
LBG3911,20,11.5,1,0.0,0.0,0.0,0.0,0.0,3,3.0,0.0,554.0,35487.0,0.0,0.0,1,0.16054637620305656
LBJ1723,27,11.851851851851851,1,11.0,0.0,0.0,5.0,526.9090909090909,42,3.7857142857142856,0.2619047619047619,451.1904761904762,658710.5952380953,11.0,1.0,1,0.167356209040941
LBM0614,22,11.545454545454545,1,1.0,0.0,0.0,1.0,334.0,23,3.608695652173913,0.08695652173913043,609.7391304347826,109820.04347826086,1.0,1.0,1,0.16228723286684937
LBM2142,20,11.5,1,5.0,0.0,0.0,5.0,641.4,27,3.5925925925925926,0.25925925925925924,514.3703703703703,581285.7037037037,5.0,1.0,1,0.19152207901213858
LBM3284,19,13.210526315789474,1,0.0,0.0,0.0,0.0,0.0,3,3.3333333333333335,0.0,539.6666666666666,45271.666666666664,0.0,0.0,1,0.16021884536656722
LBR1387,20,11.0,1,8.0,0.0,0.0,4.0,497.875,28,4.035714285714286,0.21428571428571427,528.4285714285714,397482.5714285714,8.0,1.0,1,0.1830265548548477
LBW3159,35,11.971428571428572,5,5.0,0.0,0.0,2.0,793.0,29,3.7241379310344827,0.3103448275862069,539.0344827586207,487877.9655172414,5.0,1.0,1,0.1537785892182194
LCB2041,20,11.5,1,0.0,0.0,0.0,0.0,0.0,27,3.5925925925925926,0.037037037037037035,460.962962962963,211430.33333333334,0.0,0.0,1,0.1843854147408081
LCC1108,20,11.5,1,0.0,0.0,0.0,0.0,0.0,27,3.6666666666666665,0.07407407407407407,583.4444444444445,107533.88888888889,0.0,0.0,1,0.1854601809689822
LCC1963,41,13.0,3,5.0,0.0,0.0,5.0,490.4,45,3.7111111111111112,0.2222222222222222,520.8666666666667,213559.2,5.0,1.0,1,0.1456128113486691
LCC2503,19,13.210526315789474,1,1.0,0.0,0.0,1.0,513.0,27,4.185185185185185,0.1111111111111111,538.074074074074,231810.88888888888,1.0,1.0,1,0.16815921742323503
LCF1216,19,12.210526315789474,1,195.0,57.0,109.0,65.0,528.6717948717949,29,3.6551724137931036,0.1724137931034483,504.17241379310343,293823.0,29.0,0.14871794871794872,1,0.038625626116842504
LCG0784,19,13.210526315789474,1,0.0,0.0,0.0,0.0,0.0,27,3.5555555555555554,0.14814814814814814,547.6666666666666,287003.3703703704,0.0,0.0,1,0.17741383144343897
LCH1789,19,12.210526315789474,1,2.0,0.0,0.0,2.0,348.5,27,3.7037037037037037,0.2222222222222222,416.14814814814815,425460.0740740741,2.0,1.0,1,0.16903133051802255
LCH2740,19,12.210526315789474,1,0.0,0.0,0.0,0.0,0.0,27,3.5925925925925926,0.18518518518518517,507.2962962962963,305451.25925925927,0.0,0.0,1,0.1877794210979709
LCK1403,27,11.703703703703704,1,1.0,0.0,0.0,1.0,488.0,30,4.133333333333334,0.13333333333333333,530.6666666666666,426891.63333333336,1.0,1.0,1,0.17534873629846204
LCM1480,19,11.263157894736842,1,1.0,0.0,0.0,1.0,601.0,9,3.4444444444444446,0.1111111111111111,644.5555555555555,190588.0,1.0,1.0,1,0.16721483395592684
LCP0344,29,12.241379310344827,1,449.0,145.0,266.0,162.0,558.5723830734967,3,4.0,0.3333333333333333,486.6666666666667,1256258.3333333333,38.0,0.08463251670378619,-1,-0.10357598956580649
LCP0572,19,12.789473684210526,1,0.0,0.0,0.0,0.0,0.0,27,3.888888888888889,0.18518518518518517,467.48148148148147,480197.3333333333,0.0,0.0,1,0.18180335200338682
LCR1537,19,12.263157894736842,1,0.0,0.0,0.0,0.0,0.0,3,3.3333333333333335,0.0,542.3333333333334,31458.333333333332,0.0,0.0,1,0.17383114050066711
LCS3042,78,9.525641025641026,26,4.0,0.0,0.0,3.0,735.25,34,3.8823529411764706,0.11764705882352941,584.7352941176471,476323.67647058825,4.0,1.0,-1,-0.0015447918637544467
LCT2783,19,12.473684210526315,1,0.0,0.0,0.0,0.0,0.0,4,3.75,0.25,459.0,612447.25,0.0,0.0,1,0.1679020612957367
LCW0047,90,13.311111111111112,33,144.0,37.0,68.0,43.0,480.0208333333333,33,3.6363636363636362,0.3333333333333333,490.57575757575756,484194.9090909091,39.0,0.2708333333333333,-1,-0.10144678408216168
LCW3879,19,11.736842105263158,1,0.0,0.0,0.0,0.0,0.0,27,3.5185185185185186,0.1111111111111111,549.0,185215.22222222222,0.0,0.0,1,0.19017182005270927
LDB3087,27,11.11111111111111,1,6.0,0.0,0.0,5.0,556.5,27,3.814814814814815,0.4444444444444444,591.6666666666666,992700.3703703703,6.0,1.0,1,0.1549823492850375
LDB3304,32,12.21875,1,29.0,8.0,15.0,19.0,554.9655172413793,4,3.25,0.5,551.5,1000028.25,6.0,0.20689655172413793,1,0.07488483457744272
LDH0574,19,12.842105263157896,1,4.0,0.0,0.0,2.0,716.5,27,3.5555555555555554,0.37037037037037035,523.3703703703703,471692.51851851854,4.0,1.0,1,0.18625345587672426
LDN2514,38,11.052631578947368,5,23.0,6.0,11.0,16.0,681.4782608695652,27,3.5555555555555554,0.2222222222222222,605.8518518518518,707876.6296296297,6.0,0.2608695652173913,1,0.08075865507754282
LDW0620,31,11.709677419354838,3,2.0,0.0,0.0,2.0,6.0,27,3.4814814814814814,0.4074074074074074,624.2962962962963,817248.074074074,2.0,1.0,1,0.10230075876040717
LDW1472,19,11.263157894736842,1,3.0,0.0,0.0,3.0,445.0,27,3.7037037037037037,0.2962962962962963,576.2592592592592,367700.3333333333,3.0,1.0,1,0.1911508136868953
LEB1764,84,11.523809523809524,29,144.0,49.0,80.0,74.0,562.9444444444445,33,3.787878787878788,0.2727272727272727,534.6363636363636,453725.7878787879,15.0,0.10416666666666667,-1,-0.053633531561722014
LEC3857,34,12.352941176470589,5,2.0,0.0,0.0,1.0,651.0,42,3.9761904761904763,0.14285714285714285,587.0714285714286,286714.1666666667,2.0,1.0,1,0.1352388153967395
LED0656,19,11.68421052631579,1,0.0,0.0,0.0,0.0,0.0,27,3.814814814814815,0.1111111111111111,551.2962962962963,311751.25925925927,0.0,0.0,1,0.1891208979415368
LEM1913,19,13.263157894736842,1,3.0,0.0,0.0,3.0,537.0,27,3.6666666666666665,0.1111111111111111,468.44444444444446,192448.2962962963,3.0,1.0,1,0.17293735254074288
LEP2922,19,11.842105263157896,1,0.0,0.0,0.0,0.0,0.0,9,3.5555555555555554,0.1111111111111111,742.6666666666666,247643.22222222222,0.0,0.0,1,0.1612870728931033
LER3942,19,11.947368421052632,1,132.0,42.0,77.0,59.0,518.689393939394,3,3.0,0.0,753.6666666666666,31718.0,13.0,0.09848484848484848,-1,-0.0035033569431868194
LFB1624,29,12.03448275862069,1,4.0,0.0,0.0,4.0,674.25,9,3.7777777777777777,0.2222222222222222,546.0,261279.77777777778,4.0,1.0,1,0.17579124098404159
LFC2015,19,11.736842105263158,1,0.0,0.0,0.0,0.0,0.0,24,3.625,0.16666666666666666,624.5,93878.41666666667,0.0,0.0,1,0.1899339844643983
LFF1887,19,11.263157894736842,1,2.0,0.0,0.0,2.0,643.5,27,3.7037037037037037,0.2222222222222222,594.1111111111111,416036.6296296296,2.0,1.0,1,0.1962683162242096
LFR0075,27,11.11111111111111,1,155.0,58.0,84.0,98.0,482.59354838709675,9,3.888888888888889,0.2222222222222222,670.7777777777778,320104.77777777775,13.0,0.08387096774193549,1,0.035495524790897126
LFS0392,20,11.5,1,1.0,0.0,0.0,1.0,383.0,9,3.6666666666666665,0.2222222222222222,452.1111111111111,226121.22222222222,1.0,1.0,1,0.1696455671580262
LGF1503,19,11.263157894736842,1,2.0,0.0,0.0,2.0,282.0,3,3.6666666666666665,0.3333333333333333,715.6666666666666,377342.3333333333,2.0,1.0,1,0.14369924705125026
LGJ2710,20,11.0,1,0.0,0.0,0.0,0.0,0.0,27,4.148148148148148,0.0,523.8148148148148,33891.22222222222,0.0,0.0,1,0.16352424518878528
LGL0649,19,11.789473684210526,1,0.0,0.0,0.0,0.0,0.0,26,4.230769230769231,0.15384615384615385,566.8076923076923,331018.42307692306,0.0,0.0,1,0.16566174562223357
LGL2772,36,10.166666666666666,5,8.0,0.0,0.0,5.0,428.5,10,3.2,0.4,546.3,894259.9,8.0,1.0,1,0.08864668686648491
LGM1260,19,11.736842105263158,1,2.0,0.0,0.0,2.0,556.0,28,3.4642857142857144,0.07142857142857142,550.5714285714286,135527.14285714287,2.0,1.0,1,0.17985902899487188
LGM2170,20,11.6,1,0.0,0.0,0.0,0.0,0.0,2,3.0,0.0,1405.5,18026.0,0.0,0.0,1,0.10589523973354392
LGR1036,19,12.736842105263158,1,0.0,0.0,0.0,0.0,0.0,42,3.7857142857142856,0.09523809523809523,564.6904761904761,292677.6904761905,0.0,0.0,1,0.1794574552334608
LGR3119,31,11.67741935483871,3,7.0,1.0,5.0,6.0,640.1428571428571,20,3.7,0.05,624.4,55846.1,1.0,0.14285714285714285,1,0.12361555204671848
LGS1812,19,12.736842105263158,1,3.0,0.0,0.0,2.0,892.6666666666666,27,3.6296296296296298,0.14814814814814814,514.4814814814815,317811.8888888889,3.0,1.0,1,0.1769296071818977
LGS1976,23,13.956521739130435,3,0.0,0.0,0.0,0.0,0.0,27,3.962962962962963,0.1111111111111111,586.4444444444445,188450.55555555556,0.0,0.0,1,0.12530936075122773
LGS3477,19,12.68421052631579,1,0.0,0.0,0.0,0.0,0.0,42,3.9047619047619047,0.16666666666666666,493.8809523809524,266787.3333333333,0.0,0.0,1,0.18413963342746892
LHB3089,27,11.407407407407407,1,5.0,0.0,0.0,4.0,509.0,27,3.888888888888889,0.4074074074074074,512.4444444444445,624011.5185185185,5.0,1.0,1,0.1780338950675966
LHG3145,19,11.947368421052632,1,4.0,0.0,0.0,3.0,658.25,28,3.5714285714285716,0.17857142857142858,448.2142857142857,199251.25,4.0,1.0,1,0.18649798698899261
LHH2148,20,11.5,1,0.0,0.0,0.0,0.0,0.0,23,3.869565217391304,0.08695652173913043,600.304347826087,122255.91304347826,0.0,0.0,1,0.18959709183427176
LIC0203,29,11.03448275862069,2,12.0,1.0,4.0,9.0,644.3333333333334,27,4.037037037037037,0.14814814814814814,558.925925925926,196671.44444444444,7.0,0.5833333333333334,1,0.12432516520731968
LIC3646,19,12.210526315789474,1,0.0,0.0,0.0,0.0,0.0,3,4.0,0.6666666666666666,607.0,926813.0,0.0,0.0,1,0.11963328398618095
LIG2813,19,11.736842105263158,1,0.0,0.0,0.0,0.0,0.0,3,3.3333333333333335,0.0,469.0,23648.666666666668,0.0,0.0,1,0.16830214816518824
LIM1718,36,11.194444444444445,5,6.0,0.0,0.0,3.0,351.6666666666667,93,3.870967741935484,0.16129032258064516,459.494623655914,407905.6989247312,6.0,1.0,1,0.05959678104981092
LIW0379,19,11.789473684210526,1,0.0,0.0,0.0,0.0,0.0,33,4.03030303030303,0.18181818181818182,489.4848484848485,383015.2727272727,0.0,0.0,1,0.185957203308114
LJC0191,44,12.613636363636363,5,437.0,142.0,249.0,103.0,584.8306636155606,36,3.861111111111111,0.1388888888888889,634.4166666666666,230361.30555555556,46.0,0.10526315789473684,-1,-0.0885390133790197
LJC3980,19,12.263157894736842,1,0.0,0.0,0.0,0.0,0.0,3,4.333333333333333,0.3333333333333333,518.0,1420954.0,0.0,0.0,1,0.10438115288656441
LJE2413,35,11.457142857142857,1,11.0,0.0,0.0,7.0,523.9090909090909,56,3.9107142857142856,0.30357142857142855,461.51785714285717,616722.4107142857,11.0,1.0,1,0.13774533322965887
LJH0866,20,12.0,1,0.0,0.0,0.0,0.0,0.0,3,5.0,0.3333333333333333,552.3333333333334,1104996.6666666667,0.0,0.0,1,0.09730625696681477
LJH2619,35,13.628571428571428,5,4.0,0.0,0.0,4.0,737.5,21,3.5238095238095237,0.14285714285714285,523.8571428571429,211278.42857142858,4.0,1.0,1,0.11336940326288342
LJM3339,19,11.736842105263158,1,0.0,0.0,0.0,0.0,0.0,3,3.3333333333333335,0.0,731.0,33573.666666666664,0.0,0.0,1,0.14881747569017123
LJR0253,20,11.55,1,0.0,0.0,0.0,0.0,0.0,28,3.9285714285714284,0.10714285714285714,537.4285714285714,184252.89285714287,0.0,0.0,1,0.1924506044632457
LKB2322,19,11.736842105263158,1,11.0,0.0,0.0,6.0,1010.7272727272727,46,4.065217391304348,0.17391304347826086,585.0217391304348,255253.65217391305,11.0,1.0,1,0.12144921062934727
LKC1944,28,11.178571428571429,1,0.0,0.0,0.0,0.0,0.0,25,3.76,0.12,606.56,185743.88,0.0,0.0,1,0.17977587140035678
LKF0335,19,12.263157894736842,1,0.0,0.0,0.0,0.0,0.0,2,3.0,0.0,783.0,30845.0,0.0,0.0,1,0.11495044947303823
LKG0937,20,11.5,1,1.0,0.0,0.0,1.0,637.0,9,3.3333333333333335,0.1111111111111111,754.5555555555555,318376.6666666667,1.0,1.0,1,0.13879710731904382
LKH2512,29,11.137931034482758,1,2.0,0.0,0.0,2.0,779.0,36,4.0,0.2222222222222222,533.1388888888889,371172.3611111111,2.0,1.0,1,0.17720935256979498
LKS1010,20,11.05,1,0.0,0.0,0.0,0.0,0.0,46,3.5652173913043477,0.21739130434782608,530.6086956521739,568062.3260869565,0.0,0.0,1,0.16393107014209907
LKS1416,35,11.342857142857143,5,4.0,0.0,0.0,2.0,332.0,27,3.5555555555555554,0.2222222222222222,500.14814814814815,316881.962962963,4.0,1.0,1,0.16017987071518797
LLB3769,19,12.31578947368421,1,0.0,0.0,0.0,0.0,0.0,8,3.375,0.0,521.625,24396.125,0.0,0.0,1,0.17244930379038081
LLG1238,19,12.31578947368421,1,0.0,0.0,0.0,0.0,0.0,27,3.925925925925926,0.2222222222222222,489.962962962963,516598.6666666667,0.0,0.0,1,0.18406844511710008
LLG2714,20,11.0,1,0.0,0.0,0.0,0.0,0.0,35,3.742857142857143,0.14285714285714285,515.7714285714286,381178.0,0.0,0.0,1,0.18325752615175162
LLG2958,19,12.68421052631579,1,6.0,0.0,0.0,5.0,301.8333333333333,45,3.9555555555555557,0.13333333333333333,559.1111111111111,252151.6222222222,6.0,1.0,1,0.16173529653720664
LLH3157,36,12.11111111111111,6,126.0,39.0,72.0,70.0,543.0555555555555,33,4.090909090909091,0.36363636363636365,540.6666666666666,324302.6666666667,15.0,0.11904761904761904,1,0.043738633519881054
LLJ1243,19,12.368421052631579,1,1.0,0.0,0.0,1.0,597.0,27,3.740740740740741,0.25925925925925924,473.5925925925926,406969.81481481483,1.0,1.0,1,0.19097492468721144
LLJ3179,19,12.263157894736842,1,0.0,0.0,0.0,0.0,0.0,27,3.6666666666666665,0.037037037037037035,501.7037037037037,73321.48148148147,0.0,0.0,1,0.18323825758579676
LLS0222,20,11.5,1,1.0,0.0,0.0,1.0,781.0,33,3.909090909090909,0.21212121212121213,601.3636363636364,347062.7272727273,1.0,1.0,1,0.18527146184372784
LLT0291,28,10.0,1,458.0,125.0,278.0,162.0,582.4082969432314,36,3.4444444444444446,0.3611111111111111,554.1111111111111,790225.0555555555,55.0,0.12008733624454149,-1,-0.11270096897798432
LMA3676,19,12.736842105263158,1,0.0,0.0,0.0,0.0,0.0,3,3.6666666666666665,0.0,739.3333333333334,36485.0,0.0,0.0,1,0.15733423824620962
LMB1077,33,12.727272727272727,5,17.0,0.0,0.0,6.0,462.05882352941177,27,3.7037037037037037,0.37037037037037035,499.2962962962963,526840.4444444445,17.0,1.0,1,0.13636987034394055
LMB3241,19,12.210526315789474,1,0.0,0.0,0.0,0.0,0.0,34,4.0,0.08823529411764706,561.5588235294117,151109.5294117647,0.0,0.0,1,0.19123355338049935
LMD2804,19,11.736842105263158,1,7.0,0.0,0.0,4.0,777.7142857142857,4,3.75,0.25,404.75,556264.0,7.0,1.0,1,0.1486754383176621
LMF0670,19,11.894736842105264,1,2.0,0.0,0.0,2.0,503.5,30,3.6333333333333333,0.16666666666666666,536.2333333333333,152161.73333333334,2.0,1.0,1,0.1951105082110941
LMG1061,71,9.47887323943662,24,20.0,0.0,0.0,10.0,494.1,33,4.03030303030303,0.18181818181818182,467.3939393939394,453939.8181818182,20.0,1.0,1,0.0037572432807778666
LMH1987,19,12.789473684210526,1,5.0,0.0,0.0,3.0,454.0,27,3.814814814814815,0.25925925925925924,533.1111111111111,554792.8518518518,5.0,1.0,1,0.18974577738904053
LMH2801,19,11.736842105263158,1,0.0,0.0,0.0,0.0,0.0,4,3.75,0.5,553.5,836370.0,0.0,0.0,1,0.14377242243298333
LMH3831,27,12.444444444444445,1,26.0,6.0,14.0,16.0,490.11538461538464,39,3.923076923076923,0.23076923076923078,580.4615384615385,371768.25641025644,6.0,0.23076923076923078,1,0.13685740222109227
LMJ1783,19,12.263157894736842,1,0.0,0.0,0.0,0.0,0.0,30,3.8666666666666667,0.13333333333333333,510.3,196846.36666666667,0.0,0.0,1,0.18906870225679995
LMJ3535,20,11.5,1,3.0,0.0,0.0,2.0,558.3333333333334,28,3.8214285714285716,0.32142857142857145,649.8214285714286,774628.6071428572,3.0,1.0,1,0.1655478689827814
LMM3366,29,12.206896551724139,2,128.0,43.0,38.0,58.0,611.046875,45,3.577777777777778,0.26666666666666666,528.2888888888889,520828.0888888889,47.0,0.3671875,1,0.04840601170040959
LMS2868,26,11.76923076923077,1,3.0,0.0,0.0,1.0,660.0,4,3.75,0.5,485.0,1158215.0,3.0,1.0,1,0.12896145438272255
LMW2320,19,11.736842105263158,1,0.0,0.0,0.0,0.0,0.0,56,3.875,0.05357142857142857,608.0535714285714,75129.42857142857,0.0,0.0,1,0.14880881155102998
LMZ1501,19,11.263157894736842,1,0.0,0.0,0.0,0.0,0.0,3,3.0,0.0,315.6666666666667,36184.666666666664,0.0,0.0,1,0.11196831155406245
LNA2543,19,13.052631578947368,1,1.0,0.0,0.0,1.0,717.0,19,4.157894736842105,0.10526315789473684,475.6842105263158,327184.7368421053,1.0,1.0,1,0.15409997145050514
LNB2991,20,12.0,1,0.0,0.0,0.0,0.0,0.0,7,3.142857142857143,0.0,500.0,25133.85714285714,0.0,0.0,1,0.15671346503841588
LND2704,27,12.037037037037036,1,6.0,0.0,0.0,6.0,644.3333333333334,27,3.888888888888889,0.2962962962962963,500.0740740740741,434534.0740740741,6.0,1.0,1,0.18267840238443955
LNK3345,29,11.862068965517242,2,1.0,0.0,0.0,1.0,869.0,3,3.3333333333333335,0.3333333333333333,413.6666666666667,722037.6666666666,1.0,1.0,1,0.0995439828633497
LNM1879,20,11.5,1,186.0,49.0,101.0,87.0,459.86021505376345,27,4.148148148148148,0.14814814814814814,518.925925925926,184819.25925925927,36.0,0.1935483870967742,1,0.01763162757202441
LNP3092,27,11.037037037037036,1,23.0,0.0,0.0,11.0,551.0,27,3.7037037037037037,0.2962962962962963,546.6666666666666,717463.2592592592,23.0,1.0,1,0.12019132897636314
LNR0556,20,11.0,1,3.0,0.0,0.0,3.0,605.0,27,3.8518518518518516,0.18518518518518517,540.1111111111111,328654.6296296296,3.0,1.0,1,0.1890376874957977
LNV0271,19,13.421052631578947,1,0.0,0.0,0.0,0.0,0.0,27,3.814814814814815,0.2222222222222222,535.4074074074074,643125.8518518518,0.0,0.0,1,0.16519729336133349
LOC0416,19,11.789473684210526,1,0.0,0.0,0.0,0.0,0.0,38,3.9210526315789473,0.18421052631578946,515.8421052631579,256206.07894736843,0.0,0.0,1,0.1927967724090573
LOC1446,19,12.736842105263158,1,0.0,0.0,0.0,0.0,0.0,27,3.740740740740741,0.14814814814814814,541.1851851851852,176909.62962962964,0.0,0.0,1,0.18961153658434987
LOF3279,26,13.153846153846153,1,1.0,0.0,0.0,1.0,423.0,3,3.3333333333333335,0.6666666666666666,534.0,469013.3333333333,1.0,1.0,1,0.10707595558904609
LOP1055,67,12.313432835820896,25,1.0,0.0,0.0,1.0,497.0,33,3.696969696969697,0.15151515151515152,541.0,216231.12121212122,1.0,1.0,1,0.041922889043971456
LOP1708,20,11.0,1,148.0,46.0,85.0,64.0,492.47972972972974,49,4.142857142857143,0.3469387755102041,492.6530612244898,619463.3469387755,17.0,0.11486486486486487,1,0.020880243656413833
LOR1044,85,13.611764705882353,31,0.0,0.0,0.0,0.0,0.0,33,3.5454545454545454,0.18181818181818182,562.4242424242424,339323.9090909091,0.0,0.0,-1,-0.0277789786204945
LPC2011,19,11.736842105263158,1,42.0,18.0,20.0,29.0,508.73809523809524,27,3.740740740740741,0.14814814814814814,578.3703703703703,214934.96296296295,4.0,0.09523809523809523,1,0.13937363344674336
LPE0270,19,13.31578947368421,1,3.0,0.0,0.0,3.0,334.3333333333333,27,3.814814814814815,0.18518518518518517,509.4074074074074,427790.0,3.0,1.0,1,0.17105639223039387
LPH3918,31,11.580645161290322,3,55.0,26.0,25.0,33.0,601.1818181818181,3,3.3333333333333335,0.3333333333333333,613.6666666666666,761919.6666666666,4.0,0.07272727272727272,1,0.08127520830072793
LPW0767,20,11.6,1,4.0,0.0,0.0,3.0,300.5,26,3.6923076923076925,0.2692307692307692,546.8076923076923,547720.4230769231,4.0,1.0,1,0.18224463393626394
LQC3780,19,12.736842105263158,1,0.0,0.0,0.0,0.0,0.0,45,3.8,0.15555555555555556,604.6666666666666,307726.0888888889,0.0,0.0,1,0.17565897512539863
LQJ3060,20,10.5,1,8.0,0.0,0.0,5.0,566.875,26,3.8076923076923075,0.3076923076923077,563.2692307692307,630726.0769230769,8.0,1.0,1,0.1679630533319303
LQW0555,19,13.210526315789474,1,1.0,0.0,0.0,1.0,590.0,27,3.8518518518518516,0.2222222222222222,535.1481481481482,384995.44444444444,1.0,1.0,1,0.18676491792279587
LQW1314,31,12.290322580645162,2,20.0,3.0,8.0,16.0,536.5,42,4.119047619047619,0.14285714285714285,556.7857142857143,379009.3095238095,9.0,0.45,1,0.11845535035544341
LRB0372,20,11.8,1,7.0,0.0,0.0,6.0,577.4285714285714,27,3.6666666666666665,0.18518518518518517,571.0,274902.4074074074,7.0,1.0,1,0.19031854112031332
LRC3160,19,11.842105263157896,1,7.0,0.0,0.0,2.0,571.5714285714286,27,3.814814814814815,0.2222222222222222,543.2962962962963,519977.3333333333,7.0,1.0,1,0.19339923844852713
LRF0101,20,12.0,1,0.0,0.0,0.0,0.0,0.0,27,4.0,0.2222222222222222,453.0,313365.6296296296,0.0,0.0,1,0.18103902869809446
LRF1572,19,13.368421052631579,1,0.0,0.0,0.0,0.0,0.0,3,3.3333333333333335,0.3333333333333333,481.0,527342.6666666666,0.0,0.0,1,0.13718501201964822
LRG3408,19,13.263157894736842,1,0.0,0.0,0.0,0.0,0.0,9,3.5555555555555554,0.0,592.8888888888889,22334.0,0.0,0.0,1,0.16605280867305378
LRK2426,67,9.014925373134329,25,0.0,0.0,0.0,0.0,0.0,32,3.875,0.03125,506.0625,82060.4375,0.0,0.0,-1,-0.014304730112658315
LRL1316,27,11.88888888888889,1,6.0,0.0,0.0,3.0,591.1666666666666,27,4.037037037037037,0.37037037037037035,520.3333333333334,790174.4814814815,6.0,1.0,1,0.17051491980815114
LRM1362,32,12.125,4,72.0,26.0,34.0,45.0,484.8888888888889,27,4.0,0.37037037037037035,474.18518518518516,833004.1851851852,12.0,0.16666666666666666,1,0.08962360483209986
LRM1922,29,11.586206896551724,1,90.0,26.0,54.0,50.0,606.3888888888889,27,3.962962962962963,0.37037037037037035,506.81481481481484,894844.5555555555,10.0,0.1111111111111111,1,0.09287110294401724
LRP2591,19,12.736842105263158,1,0.0,0.0,0.0,0.0,0.0,27,3.740740740740741,0.18518518518518517,567.8518518518518,257550.55555555556,0.0,0.0,1,0.18820194025383952
LRS1165,19,12.210526315789474,1,2.0,0.0,0.0,1.0,510.0,28,3.7142857142857144,0.14285714285714285,459.67857142857144,240147.2142857143,2.0,1.0,1,0.17708770579847305
LRS1168,19,12.210526315789474,1,5.0,0.0,0.0,4.0,416.6,27,3.925925925925926,0.18518518518518517,540.8148148148148,582961.925925926,5.0,1.0,1,0.19062929153340286
LRS2996,30,11.8,2,415.0,140.0,235.0,147.0,559.5783132530121,39,3.7948717948717947,0.38461538461538464,532.8717948717949,349637.74358974356,40.0,0.0963855421686747,-1,-0.06249394272633413
LRT0447,19,12.210526315789474,1,3.0,0.0,0.0,2.0,440.6666666666667,27,3.5185185185185186,0.2222222222222222,516.4444444444445,387289.51851851854,3.0,1.0,1,0.18961205333807607
LRU3765,19,12.263157894736842,1,0.0,0.0,0.0,0.0,0.0,8,4.0,0.0,608.5,26548.5,0.0,0.0,1,0.1856438099486522
LRV1120,19,13.31578947368421,1,0.0,0.0,0.0,0.0,0.0,30,3.8,0.16666666666666666,598.8666666666667,301690.5333333333,0.0,0.0,1,0.1768347399314406
LRW1502,19,11.263157894736842,1,1.0,0.0,0.0,1.0,657.0,3,3.3333333333333335,0.3333333333333333,623.0,250963.33333333334,1.0,1.0,1,0.15980751399614734
LSC3979,19,12.263157894736842,1,1.0,0.0,0.0,1.0,809.0,3,3.3333333333333335,0.3333333333333333,578.0,1141761.3333333333,1.0,1.0,1,0.13897152611565983
LSL0001,33,12.636363636363637,4,105.0,24.0,52.0,56.0,606.7809523809524,108,3.759259259259259,0.3148148148148148,568.5277777777778,613418.8425925926,29.0,0.2761904761904762,1,0.023662476325853832
LSL0337,19,12.263157894736842,1,0.0,0.0,0.0,0.0,0.0,3,3.6666666666666665,0.0,719.3333333333334,31688.0,0.0,0.0,1,0.1635232688834397
LSM0408,19,11.789473684210526,1,0.0,0.0,0.0,0.0,0.0,45,3.8,0.06666666666666667,485.68888888888887,79786.13333333333,0.0,0.0,1,0.1753026567502291
LSM2234,20,11.65,1,0.0,0.0,0.0,0.0,0.0,3,4.0,0.3333333333333333,633.0,609805.0,0.0,0.0,1,0.16612019879407397
LSN1672,36,11.166666666666666,1,75.0,0.0,0.0,13.0,587.2,75,3.52,0.28,553.2533333333333,677127.5733333334,75.0,1.0,1,0.018069628349475453
LTF3385,26,13.307692307692308,1,0.0,0.0,0.0,0.0,0.0,9,3.3333333333333335,0.2222222222222222,534.2222222222222,422877.77777777775,0.0,0.0,1,0.14557920931396945
LTH1795,22,11.181818181818182,2,8.0,0.0,1.0,7.0,681.75,30,3.966666666666667,0.13333333333333333,599.2333333333333,277082.4,7.0,0.875,1,0.14128191931458145
LTO2217,19,11.68421052631579,1,0.0,0.0,0.0,0.0,0.0,2,4.0,0.5,517.0,802384.0,0.0,0.0,1,0.13650671971114825
LTR1729,19,11.263157894736842,1,1.0,0.0,0.0,1.0,887.0,50,3.96,0.1,520.86,190692.26,1.0,1.0,1,0.14674110266096818
LTW1378,34,11.411764705882353,3,12.0,2.0,7.0,9.0,549.25,27,3.925925925925926,0.37037037037037035,460.3703703703704,558674.4444444445,3.0,0.25,1,0.1241936953568743
LTW1441,21,12.761904761904763,1,18.0,2.0,7.0,16.0,473.72222222222223,40,3.85,0.125,570.6,141030.4,9.0,0.5,1,0.1222448279643989
LUG2205,35,11.057142857142857,5,56.0,15.0,32.0,26.0,665.0892857142857,3,4.0,0.3333333333333333,315.3333333333333,635958.0,9.0,0.16071428571428573,1,0.02923767542709399
LUK1182,19,12.263157894736842,1,408.0,138.0,228.0,126.0,529.281862745098,21,4.0476190476190474,0.23809523809523808,535.8095238095239,356718.8095238095,42.0,0.10294117647058823,-1,-0.05430554690252187
LVH1790,26,11.961538461538462,1,16.0,4.0,7.0,11.0,528.5625,34,3.823529411764706,0.14705882352941177,481.2647058823529,220098.73529411765,5.0,0.3125,1,0.14593645784125986
LVK3180,30,12.166666666666666,2,6.0,0.0,0.0,5.0,258.1666666666667,27,3.7037037037037037,0.4444444444444444,566.8518518518518,1092696.9259259258,6.0,1.0,1,0.12984860912384688
